ID,총 투자금(억원),가치대비매출,직원 수,총투자금당직원수,직원당매출,SNS 팔로워 수(백만명),고객당매출,투자수익비,연매출(억원),고객수(백만명),설립연도,기업나이,투자단계,기업가치(백억원),성공확률
TRAIN_4110,0.3417056903646941,0.0037855151322352,0.5852193070298417,0.0031570204609694,0.0006058292775498,0.6000000000000001,0.0109751521669747,0.0011913651958593,0.1971640783254557,0.2346938775510204,0.5909090909090935,0.409090909090909,0.0,0.7222222222222223,0.4
TRAIN_2264,0.8352490421455938,0.0015409398125092,0.3861405968355698,0.0008519708554336,0.0016054006719772,0.202,0.0143883820754508,0.000853462227907,0.3451046590141796,0.3163265306122448,0.7727272727272805,0.2272727272727272,0.0,0.476429376144205,0.4
TRAIN_1655,0.6530438484461473,0.0001654505539315,0.1958742239134789,0.0005521538998074,0.00594945025884,0.42,0.0176233885391146,0.0020578273490529,0.650641458474004,0.4919829842931936,0.2272727272727337,0.7727272727272727,0.75,0.0,0.4
TRAIN_1279,0.3316304810557683,0.0027718729890647,0.4756659323052273,0.00264384862343,0.0007548459894075,0.8,0.0060534060514143,0.0012429632014669,0.1996623902768399,0.4387755102040815,0.9545454545454533,0.0454545454545454,1.0,0.4444444444444445,0.4
TRAIN_1057,0.4482758620689655,0.0002810702815025,0.7366312837973162,0.0030314354392022,0.0012753223693768,0.8,0.0103986946896161,0.0024074722986524,0.5228899392302497,0.673469387755102,0.4545454545454532,0.5454545454545454,0.75,0.0,0.4
TRAIN_3277,0.7691216120334894,0.0024855753756736,0.5073102343280592,0.0012166235288443,0.0008085738267462,0.968,0.0304979647959115,0.0006127366466756,0.2281566509115462,0.0918367346938775,0.0909090909090934,0.9090909090909092,0.0,0.476429376144205,0.4
TRAIN_3731,0.3029658010500922,0.0033703558383979,0.1057480472661726,0.0006441872535433,0.0014124671708465,0.746,0.0022538009020071,0.0005680899876518,0.0831195138419986,0.4919829842931936,0.0,1.0,0.25,0.0,0.4
TRAIN_2341,0.4099616858237547,0.0010742586103964,0.7828960544762668,0.003522177128549,0.0010230548607601,0.2,0.0063810767384263,0.0022439126774409,0.4457798784604996,0.9387755102040816,0.0,1.0,0.5,0.4444444444444445,0.4
TRAIN_1611,0.3381580814531006,0.0024860912272085,0.6254756659323052,0.0034094149745713,0.001029297877573,0.6000000000000001,0.0154192367179191,0.002185346836791,0.3582714382174206,0.3061224489795918,0.5454545454545467,0.4545454545454545,0.25,1.0,0.4
TRAIN_2835,0.6415495955725841,0.000680500239518,0.2723813338674144,0.0007824006984989,0.0053896450014168,0.378,0.0221748345389671,0.0026356109227632,0.8187035786630654,0.4919829842931936,0.5,0.5,0.75,0.7222222222222223,0.4
TRAIN_3257,0.3303533418475947,0.005607551116968,0.2565591828559984,0.0014318746185456,0.0009551035971089,0.448,0.0036910996388026,0.0008519789652117,0.1361917623227548,0.4919829842931936,0.9090909090909064,0.0909090909090909,1.0,0.7222222222222223,0.4
TRAIN_2508,0.8880374627501064,0.0004239576037701,0.1345884237933106,0.0002774801648525,0.005589726249788,0.6000000000000001,0.0114468581718477,0.0009786785306823,0.4207292370020256,0.4897959183673468,0.2272727272727337,0.7727272727272727,1.0,0.0,0.4
TRAIN_4140,0.8969774372073223,0.0005597710373601,0.7133987582615662,0.001467603277633,0.0017888846654981,0.2,0.0163241371882871,0.0016363145472814,0.7103983794733287,0.5816326530612245,0.0909090909090934,0.9090909090909092,0.5,0.4444444444444445,0.4
TRAIN_3227,0.5254718319852419,0.0016860332795441,0.9773683156418986,0.0034326419133771,0.0004253166622477,0.8,0.0054104906078663,0.000909725480252,0.2313977042538824,0.5714285714285714,0.9545454545454533,0.0454545454545454,0.25,0.2222222222222222,0.4
TRAIN_1028,0.1528309919114517,0.0005706215078507,0.7442419387141999,0.008927427554571,0.0016936022001765,1.0,0.0194852595850317,0.0094093451909852,0.701620526671168,0.4795918367346938,0.7272727272727337,0.2727272727272727,0.25,0.4444444444444445,0.4
TRAIN_1206,0.0201504186178515,0.0001060273716784,0.3368716202683757,0.0286318128647309,0.0039631169274058,0.978,0.0201523760111098,0.0705691603118545,0.7440243079000675,0.4919829842931936,0.863636363636374,0.1363636363636363,0.25,0.0,0.4
TRAIN_3780,0.6394210302256279,0.000806809572116,0.2231123573002203,0.0006426778190499,0.0044415945405096,0.8,0.0109950763283281,0.0017858415646297,0.5528696826468601,0.673469387755102,0.6363636363636402,0.3636363636363636,0.75,0.4444444444444445,0.4
TRAIN_1993,0.4586348800908187,0.0227755257025807,0.71159623472862,0.002862381879945,8.708348748737633e-05,0.958,0.0009317054990768,0.0001556245674042,0.0343011478730587,0.4919829842931936,0.3181818181818272,0.6818181818181818,0.5,0.7222222222222223,0.4
TRAIN_3676,0.2826734780757769,0.0004543220942831,0.9200881233727218,0.0059944115829779,0.0015790780409392,0.4,0.0192476847485411,0.0058918338351573,0.8087103308575286,0.5612244897959183,1.0,0.0,0.0,0.4444444444444445,0.4
TRAIN_0168,0.0742159784305378,9.83916104762618e-05,0.5301421990787102,0.0129534814702144,0.0025678018161847,0.4,0.0136478274535779,0.0206929246154089,0.7580013504388925,0.7448979591836734,0.3636363636363739,0.6363636363636364,1.0,0.0,0.4
TRAIN_3204,0.129416773094934,0.031809338043155,0.7200080112157019,0.0101801380643738,4.815440717866317e-05,0.944,0.0006445304719991,0.0003122437835519,0.0191087103308575,0.3979591836734693,1.0,0.0,0.75,0.476429376144205,0.4
TRAIN_0523,0.0171704271321129,0.0005382266254256,0.9715601842579612,0.0954404019266545,0.0013470909497413,0.6000000000000001,0.0359819645941752,0.080008252182262,0.7284942606347062,0.2653061224489795,0.5454545454545467,0.4545454545454545,0.25,0.4444444444444445,0.4
TRAIN_2367,0.0341989499077621,0.0082350062099919,0.313038253554977,0.0161966195240158,0.0004273045540267,0.606,0.0062185664609578,0.0043163270339965,0.0740715732613099,0.1530612244897959,0.0,1.0,0.75,0.476429376144205,0.4
TRAIN_2534,0.134383425571165,0.0005695079527808,0.2623673142399359,0.0035797666099924,0.0049740150807934,0.686,0.0197135061678134,0.0110837780708704,0.7278190411883861,0.4919829842931936,0.3636363636363739,0.6363636363636364,0.25,0.476429376144205,0.4
TRAIN_3184,0.5124166311905776,0.0183307721392384,0.4340076106549169,0.0015623994369156,0.0001782451506327,1.0,0.0015907229248844,0.0001728239293946,0.0426738690074274,0.3571428571428571,0.2727272727272805,0.7272727272727273,0.0,0.7222222222222223,0.4
TRAIN_2204,0.0059599829714772,0.000212426148557,0.0610855197276186,0.0150022562189528,0.0171672184692926,0.2,0.0315796990051916,0.1601513226875585,0.5918973666441593,0.2448979591836734,0.5,0.5,0.5,0.0,0.4
TRAIN_3864,0.1875975592450688,0.0011908922821085,0.8918485880232325,0.0087311923627763,0.0008579045675336,0.606,0.0115358980877248,0.0046645863086183,0.4258609047940581,0.4919829842931936,0.2727272727272805,0.7272727272727273,0.75,0.476429376144205,0.4
TRAIN_4184,0.7721016035192281,0.0015842143498457,0.6523132385339475,0.0015590001545513,0.0011772883093021,0.478,0.0115779564477074,0.0011435417134135,0.4274139095205941,0.4919829842931936,0.9090909090909064,0.0909090909090909,0.25,0.7222222222222223,0.4
TRAIN_3811,0.7083865474670072,0.0012010028975069,0.2040857200080112,0.0005301665767478,0.0047069544250884,0.4,0.0264858754765352,0.0015633448200547,0.5361242403781228,0.2653061224489795,0.7727272727272805,0.2272727272727272,0.5,0.7222222222222223,0.4
TRAIN_0221,0.2784163473818646,0.0503586874783178,0.4939564128475725,0.0032679464078087,4.434880591252677e-05,0.8240000000000001,0.0003227735915031,9.102892966287844e-05,0.0118163403106009,0.4919829842931936,0.3636363636363739,0.6363636363636364,0.25,0.476429376144205,0.4
TRAIN_3138,0.7090960692493259,0.0006411242046723,0.8137392349289004,0.002118254637713,0.0010750374519604,0.4,0.0076282380781334,0.0014183944321244,0.4869007427413909,0.8571428571428571,0.7272727272727337,0.2727272727272727,1.0,0.2222222222222222,0.4
TRAIN_4179,0.8492975734355045,0.0006838525631549,0.5463649108752253,0.001186552269127,0.0015319168583656,0.792,0.0126202723255362,0.0011332429341426,0.4659014179608372,0.4919829842931936,0.7727272727272805,0.2272727272727272,0.0,0.2222222222222222,0.4
TRAIN_2443,0.0324960976301972,0.0032131148354064,0.4902864009613459,0.026602929483907,0.0006403869537974,1.0,0.0212277104279246,0.0106144049860558,0.1745442268737339,0.1020408163265306,1.0,0.0,0.25,0.4444444444444445,0.4
TRAIN_0402,0.2093089257840215,0.001063962102112,0.7061886641297817,0.0062026779398668,0.0015002848174365,0.8,0.0095795053424399,0.0057924306087658,0.5897366644159351,0.8265306122448979,0.681818181818187,0.3181818181818182,0.5,0.7222222222222223,0.4
TRAIN_2966,0.6450972044841776,0.0010690515927441,0.6603244542359302,0.00188900180393,0.0012175443601725,0.6000000000000001,0.0746650285695738,0.0014327348617945,0.4474679270762998,0.0714285714285714,0.2272727272727337,0.7727272727272727,1.0,0.4444444444444445,0.4
TRAIN_1683,0.4979423868312757,0.0068142850818396,0.2245143200480673,0.0008312076055566,0.0006898727474367,1.0,0.0013564514589124,0.0003569779346695,0.0858879135719108,0.846938775510204,0.5909090909090935,0.409090909090909,1.0,0.4444444444444445,0.4
TRAIN_3893,0.1380729388392223,0.0012632654046278,0.3332665732024835,0.0044246431383916,0.001583848783775,0.8,0.005672648576548,0.0043626893509138,0.2938555030384875,0.693877551020408,0.0,1.0,0.75,0.2222222222222222,0.4
TRAIN_3013,0.7606073506456648,0.000596906017164,0.9737632685760064,0.0023636060202167,0.0012568378895851,1.0,0.0275273272872927,0.0018502189679927,0.6812288993923024,0.3265306122448979,0.4545454545454532,0.5454545454545454,0.0,0.4444444444444445,0.4
TRAIN_2626,0.6480771959699163,0.0004728087119784,0.1796515121169637,0.0005101683628197,0.0058997095421822,0.8,0.0079612445627561,0.0018865989037449,0.5919648885887913,1.0,1.0,0.0,0.25,0.2222222222222222,0.4
TRAIN_1302,0.4400454093940684,0.0005306263236009,0.7039855798117364,0.0029511262383312,0.0019433571406279,0.174,0.0206278183413475,0.0035711515783989,0.7615800135043889,0.4919829842931936,0.1818181818181869,0.8181818181818182,0.25,0.476429376144205,0.4
TRAIN_1072,0.557542216546048,0.0032628238382811,0.554376126577208,0.0018345964957792,0.0005785552072267,0.646,0.0048321612313731,0.0006609296375738,0.1783254557731262,0.4919829842931936,0.863636363636374,0.1363636363636363,0.5,0.476429376144205,0.4
TRAIN_2148,0.2883496523343266,0.0010013588433191,0.7630682956138594,0.0048743310832752,0.0014549186033288,0.6000000000000001,0.0086619770640524,0.0044148166594534,0.6179608372721134,0.9591836734693876,0.9545454545454533,0.0454545454545454,0.25,0.7222222222222223,0.4
TRAIN_3826,0.6868170852845182,0.0002794530354093,0.0122171039455237,3.0780018160091e-05,0.107170831928008,0.4,0.0137949806659299,0.0023665394136958,0.7869007427413909,0.7653061224489796,0.8181818181818272,0.1818181818181818,0.0,0.2222222222222222,0.4
TRAIN_4017,0.0756350219951752,0.0085963394283479,0.5868215501702383,0.0140731435306375,0.000218274888585,0.164,0.0019264771438819,0.001921143556255,0.0710330857528696,0.4919829842931936,0.0909090909090934,0.9090909090909092,0.75,0.476429376144205,0.4
TRAIN_1480,0.2656449553001277,0.0028329910382261,0.6837572601642299,0.0047392263298667,0.0006760840441422,0.4,0.1146038495035793,0.0019958610256928,0.2571910871033085,0.0204081632653061,0.9090909090909064,0.0909090909090909,0.0,0.7222222222222223,0.4
TRAIN_0264,0.7431531148006244,0.0042270345760985,0.634888844382135,0.0015764476216311,0.0003974020772696,0.056,0.0018797962526302,0.0003897971625994,0.1402430790006752,1.0,0.4545454545454532,0.5454545454545454,1.0,0.476429376144205,0.4
TRAIN_1025,0.8024691358024691,0.0070080252983937,0.3140396555177248,0.0007208296667694,0.0004802908925346,0.8,0.001423040815563,0.0002150132059677,0.0835921674544226,0.7857142857142856,0.0,1.0,0.0,0.4444444444444445,0.4
TRAIN_1818,0.8233290762026394,0.0020731699478734,0.77208091327859,0.0017307794269507,0.000450856350169,0.522,0.0052472589581576,0.0004857338066022,0.1936529372045914,0.4919829842931936,0.4090909090909065,0.5909090909090909,0.5,0.2222222222222222,0.4
TRAIN_1466,0.6963246771675891,0.0002247586801746,0.5988383737232125,0.001586868769206,0.0017344389382703,0.4,0.0183547033450916,0.0017151794544246,0.5781904118838622,0.4183673469387755,0.5454545454545467,0.4545454545454545,1.0,0.0,0.4
TRAIN_2177,0.8522775649212431,0.0045280155380941,0.4939564128475725,0.0010687271214342,0.0004790979476244,0.6080000000000001,0.0035630959345078,0.0003184106553361,0.1314652261985145,0.4919829842931936,0.5454545454545467,0.4545454545454545,1.0,0.476429376144205,0.4
TRAIN_1682,0.5819497658578118,0.0043428169432167,0.3120368515922291,0.0009886280197029,0.0007886691463963,0.828,0.0037057286335792,0.00048563813932,0.1367319378798109,0.4919829842931936,0.4090909090909065,0.5909090909090909,0.75,0.476429376144205,0.4
TRAIN_0524,0.0278132538668937,0.0008862515964391,0.3242539555377529,0.0204055336741393,0.0046425978355005,0.4,0.0157476083866254,0.0589169310015825,0.839095205941931,0.7142857142857142,0.2727272727272805,0.7272727272727273,0.5,1.0,0.4
TRAIN_2201,0.3165886192706116,0.0003413109030033,0.6014420188263568,0.0035009272536776,0.0014169210086948,0.8,0.0095761463449592,0.0030886561133292,0.4743416610398379,0.6632653061224489,0.863636363636374,0.1363636363636363,0.75,0.0,0.4
TRAIN_0218,0.129984390520789,0.0042798518011123,0.1331864610454636,0.001882576836324,0.0029296388861959,0.4,0.007858990339564,0.0034364260074028,0.2178933153274814,0.3673469387755101,0.8181818181818272,0.1818181818181818,0.5,1.0,0.4
TRAIN_0146,0.8894565063147438,0.0096657961155587,0.4456238734227919,0.0009234864245823,0.0004035918445172,0.6000000000000001,0.001952759729454,0.000231452540591,0.0997974341661039,0.6836734693877551,0.3181818181818272,0.6818181818181818,1.0,1.0,0.4
TRAIN_3883,0.8955583936426849,0.0017827203204061,0.5323452833967555,0.0010961896226705,0.0007452749145183,0.4,0.0173444706694646,0.0005087733342932,0.2206617150573936,0.1632653061224489,0.5909090909090935,0.409090909090909,0.75,0.2222222222222222,0.4
TRAIN_0599,0.643820065276004,0.0003105496454456,0.448828359703585,0.0012859075191589,0.0029895959912734,0.8,0.0134556769779447,0.002397407289356,0.7473328831870357,0.7448979591836734,0.3636363636363739,0.6363636363636364,0.0,0.2222222222222222,0.4
TRAIN_2113,0.3121895842202355,0.0043634589577459,0.5489685559783697,0.0032404277825956,0.0004462572488357,0.204,0.0036892710144555,0.0009009675930593,0.1361242403781228,0.4919829842931936,0.0454545454545467,0.9545454545454544,0.5,0.476429376144205,0.4
TRAIN_3620,0.5149709096069249,0.0027175983769474,0.3104346084518325,0.001111664300148,0.0012193058445462,0.5900000000000001,0.0117213567830546,0.0008449194159031,0.2106009453072248,0.2346938775510204,0.9545454545454533,0.0454545454545454,0.0,0.476429376144205,0.4
TRAIN_3941,0.5697459912019299,0.0005578791630897,0.8974564390146205,0.0029073097322383,0.0014252096624256,0.7200000000000001,0.0192837794462524,0.0025802707935931,0.7119513841998648,0.4919829842931936,0.9545454545454533,0.0454545454545454,0.75,0.4444444444444445,0.4
TRAIN_2192,0.1129558677451397,0.0030491619408146,0.4157820949329061,0.0067278965498462,0.0010400881395686,0.332,0.0065181528793699,0.0043568253942606,0.2405806887238352,0.4919829842931936,0.5909090909090935,0.409090909090909,0.25,0.7222222222222223,0.4
TRAIN_4339,0.5091528309919114,0.0041422439236532,0.5125175245343481,0.0018570615377966,0.0006362448189789,0.8,0.0808859002181998,0.0007357941159575,0.1812964213369345,0.0204081632653061,0.1818181818181869,0.8181818181818182,0.0,0.7222222222222223,0.4
TRAIN_1763,0.7387540797502483,0.001489251791614,0.4704586420989385,0.0011745346945666,0.0017182764154717,0.58,0.0121905456039752,0.0012583986484294,0.450033760972316,0.4919829842931936,0.1818181818181869,0.8181818181818182,0.5,0.7222222222222223,0.4
TRAIN_0870,0.6741875975592451,0.0020731699478734,0.1454035649909874,0.000396423594551,0.0051742039032946,0.4,0.0064356006748012,0.0012884377636068,0.4205266711681296,0.8775510204081631,0.681818181818187,0.3181818181818182,0.75,1.0,0.4
TRAIN_1529,0.4020150418617851,0.0003132995561968,0.5880232325255357,0.0026975593077046,0.0022726484319105,0.6000000000000001,0.0241937384607927,0.0038177341984026,0.7440243079000675,0.4081632653061224,0.681818181818187,0.3181818181818182,1.0,0.2222222222222222,0.4
TRAIN_3306,0.5136937703987512,0.0011976881853969,0.4434207891047466,0.0015923442176633,0.0008280322534372,0.6000000000000001,0.0303389744656513,0.0008212489108071,0.2041863605671843,0.0816326530612244,0.5909090909090935,0.409090909090909,0.0,0.0,0.4
TRAIN_0856,0.2080317865758479,0.0005265585567533,0.3064290006008412,0.0027101652108195,0.0044801322167369,0.764,0.0188896708085459,0.007560857438542,0.7652937204591491,0.5408163265306122,0.681818181818187,0.3181818181818182,0.0,0.476429376144205,0.4
TRAIN_0213,0.0834397616006811,0.0012647074068314,0.3256559182855998,0.0071012942099983,0.0016192988854716,0.6000000000000001,0.0041110959524126,0.0071569911688061,0.2935854152599594,0.9591836734693876,0.0909090909090934,0.9090909090909092,0.0,0.2222222222222222,0.4
TRAIN_2281,0.5136937703987512,0.0005600105704252,0.4939564128475725,0.0017739544546707,0.0026749245945329,0.79,0.0199292838407674,0.0029568954164483,0.7357866306549627,0.4919829842931936,0.0454545454545467,0.9545454545454544,0.0,0.476429376144205,0.4
TRAIN_2455,0.3199943238257414,0.0008851959776012,0.7947125976366913,0.0045765766866586,0.0018984780665163,0.852,0.0227471939595994,0.0054083888846678,0.8398379473328831,0.4919829842931936,0.4545454545454532,0.5454545454545454,0.75,1.0,0.4
TRAIN_3876,0.3252447850148999,0.0013028596196043,0.1542159022631684,0.0008745394428048,0.0072141164371203,0.6000000000000001,0.0307222844861949,0.00394158625474,0.6219446320054016,0.2653061224489795,1.0,0.0,0.25,1.0,0.4
TRAIN_0053,0.3585923087838796,0.0019870848775638,0.0402563589024634,0.0002073164877773,0.0117246581734496,0.2,0.0087256548343235,0.0015436334489634,0.2681971640783254,0.4081632653061224,0.3636363636363739,0.6363636363636364,0.75,0.4444444444444445,0.4
TRAIN_1036,0.51099758762594,0.0003064425151275,0.7448427798918485,0.0026896619774566,0.0018145108829482,0.6000000000000001,0.0233249824496949,0.0030392659209393,0.7523295070898041,0.4285714285714285,0.5909090909090935,0.409090909090909,0.75,0.2222222222222222,0.4
TRAIN_0420,0.7501064282673477,0.0021651392173964,0.5407570598838374,0.0013299167411981,0.0013451588616751,0.6000000000000001,0.0075961323257409,0.0011149537756596,0.4048615800135043,0.7142857142857142,0.3181818181818272,0.6818181818181818,0.75,1.0,0.4
TRAIN_1760,0.7100893997445722,0.0006277727108409,0.5389545363508912,0.0014002630427606,0.0016460695631852,0.2,0.3296307716366758,0.0014366426748317,0.4938555030384874,0.010204081632653,0.1818181818181869,0.8181818181818182,1.0,0.2222222222222222,0.4
TRAIN_2044,0.7921101177806159,0.0001947670588649,0.1570198277588624,0.0003639280789697,0.0069808015494379,0.6000000000000001,0.0263579262691167,0.0015979375700369,0.6126941255908169,0.3061224489795918,0.0909090909090934,0.9090909090909092,0.25,0.0,0.4
TRAIN_3758,0.7093798779622534,0.0004454232618086,0.341878630082115,0.0008883337969655,0.0044492135959966,0.224,0.014296785589357,0.0024685232208787,0.8477380148548277,0.7959183673469387,0.1363636363636402,0.8636363636363636,0.75,0.476429376144205,0.4
TRAIN_3030,0.746700723712218,0.0026894106260103,0.5699979971960745,0.0014083572970724,0.000850002789207,0.4,0.0089892729474977,0.0007456753105916,0.2695476029709656,0.3979591836734693,0.0909090909090934,0.9090909090909092,1.0,0.7222222222222223,0.4
TRAIN_0127,0.070242656449553,0.0006345274175865,0.5695974364109754,0.0146848713162148,0.0021366714688583,0.762,0.0183530096535947,0.0195214544997003,0.6775827143821741,0.4919829842931936,0.0909090909090934,0.9090909090909092,0.25,0.476429376144205,0.4
TRAIN_0449,0.5351213282247765,0.0015575963298951,0.7534548367714801,0.00259829337157,0.0012803289409983,0.8,0.0094112999115351,0.0020717980207094,0.5369345037137069,0.7653061224489796,0.5,0.5,1.0,1.0,0.4
TRAIN_3270,0.399886476514829,0.0003130178343078,0.5910274384137792,0.002725738461717,0.0022621338637179,0.6000000000000001,0.0236279540562837,0.003839722422792,0.7443619176232275,0.4183673469387755,0.3636363636363739,0.6363636363636364,1.0,0.2222222222222222,0.4
TRAIN_3440,0.8001986660990492,0.0102307124097066,0.0552773883436811,0.0001252103838385,0.0019382748125183,0.918,0.0016247541266156,0.0001544333886288,0.0598919648885887,0.4919829842931936,0.4545454545454532,0.5454545454545454,0.5,0.476429376144205,0.4
TRAIN_0029,0.6055058890307933,0.001494826595514,0.1179651512116963,0.0003581077345265,0.0053614768573793,0.784,0.0087369549600617,0.001207411270244,0.3539500337609723,0.5408163265306122,0.8181818181818272,0.1818181818181818,0.25,0.476429376144205,0.4
TRAIN_2244,0.2290336313324819,0.0005854886595028,0.9741638293611056,0.0078231377857959,0.0012723850369987,0.8,0.0131328780776494,0.0061962463440348,0.6899392302498311,0.7040816326530611,0.681818181818187,0.3181818181818182,0.75,0.4444444444444445,0.4
TRAIN_4368,0.7712501773804455,0.0010417971720924,0.6222711796515121,0.0014887345711136,0.0013180815184725,0.4,0.0098119971032327,0.0012227608408106,0.4565158676569885,0.6224489795918366,0.5454545454545467,0.4545454545454545,0.5,0.4444444444444445,0.4
TRAIN_0551,0.18802327231446,0.0008869964496599,0.8650110154215902,0.0084495908947655,0.0010711750474951,0.66,0.0139697970936725,0.0056349171998892,0.5157326130992572,0.4919829842931936,0.7727272727272805,0.2272727272727272,1.0,0.4444444444444445,0.4
TRAIN_1614,0.4156378600823045,0.0097416784638396,0.802323252553575,0.0035604267849935,0.0001360299443673,0.674,0.0016448689944334,0.0003025437571257,0.0606347062795408,0.4919829842931936,0.9545454545454533,0.0454545454545454,0.25,0.4444444444444445,0.4
TRAIN_2650,0.1201929899247906,0.0010156992481974,0.6128580012016823,0.0093227000498798,0.0014138849560594,0.472,0.0164913551348573,0.0082040735657463,0.4823092505064145,0.3877551020408162,0.5909090909090935,0.409090909090909,0.5,0.476429376144205,0.4
TRAIN_4266,0.0388817936710657,0.0010456015158546,0.8105347486481074,0.0370317579493461,0.0010454707837114,0.29,0.007388958513391,0.0241012354083593,0.4716407832545577,0.8571428571428571,0.6363636363636402,0.3636363636363636,0.25,0.476429376144205,0.4
TRAIN_1020,0.2450688236128849,5.343004513376688e-05,0.453034247947126,0.0034030586995655,0.0033775156463736,0.2,0.1263131373485317,0.0071554426090327,0.852261985145172,0.0816326530612244,0.3636363636363739,0.6363636363636364,1.0,0.0,0.4
TRAIN_3061,0.4506882361288491,0.0128968759663031,0.0727017824954936,0.0002969773605854,0.0014961557362101,0.2,0.0012393596792971,0.0002786157994883,0.0605671843349088,0.6530612244897959,0.0454545454545467,0.9545454545454544,0.25,0.7222222222222223,0.4
TRAIN_2902,0.691358024691358,0.0082581803235742,0.3589024634488283,0.0009570533444906,0.000371643900625,0.676,0.0023506767047446,0.0002208048115952,0.0738690074274139,0.4183673469387755,0.0909090909090934,0.9090909090909092,0.75,0.476429376144205,0.4
TRAIN_0230,0.7563502199517526,0.0010791325393593,0.3278590026036451,0.0007987401324676,0.0039532381975005,0.6000000000000001,0.0253450676671097,0.0019729402400608,0.7223497636731937,0.3775510204081632,0.3636363636363739,0.6363636363636364,1.0,1.0,0.4
TRAIN_4178,0.0403008372357031,0.0004452476622315,0.6991788503905467,0.0308702007249697,0.0015767156628019,0.044,0.0166213023969212,0.0302866765273774,0.613639432815665,0.4919829842931936,0.0454545454545467,0.9545454545454544,0.5,0.2222222222222222,0.4
TRAIN_1780,0.1335319994323826,0.0025875177935505,0.3160424594432205,0.0043374725606157,0.0012080533690603,0.6000000000000001,0.0064399734496028,0.0032624791446871,0.2124240378122889,0.4387755102040815,0.1363636363636402,0.8636363636363636,0.5,0.4444444444444445,0.4
TRAIN_1991,0.7750815950049667,0.0006680289027367,0.0134187863008211,2.9604834592641544e-05,0.0591487453162896,0.8,0.0140279664958082,0.001261893922829,0.4734638757596218,0.4489795918367346,0.3181818181818272,0.6818181818181818,0.5,0.2222222222222222,0.4
TRAIN_0223,0.490563360295161,0.0109546330884669,0.6577208091327859,0.0024737073828893,0.0001481609480671,0.2,0.0008405332570563,0.0002283117190245,0.0540175557056043,0.8571428571428571,0.9090909090909064,0.0909090909090909,1.0,0.4444444444444445,0.4
TRAIN_0068,0.5697459912019299,0.0134031439766898,0.9531343881434008,0.0030877735475641,8.33599753975552e-05,0.4,0.0015199579980148,0.00016088177474,0.0442268737339635,0.3877551020408162,0.0454545454545467,0.9545454545454544,0.0,0.4444444444444445,0.4
TRAIN_1540,0.3537675606641123,0.0010742586103964,0.5261365912277187,0.0027418823654835,0.0007602907638542,0.4,0.0743837956740663,0.0012983501049893,0.2224848075624577,0.0306122448979591,0.1818181818181869,0.8181818181818182,0.75,0.0,0.4
TRAIN_0470,0.496097630197247,0.0025177122577993,0.4512317244141798,0.0016778614077021,0.0004329390759047,0.55,0.0029395350321576,0.0004521134668871,0.1084402430790006,0.4919829842931936,1.0,0.0,0.75,0.0,0.4
TRAIN_0973,0.5679012345679012,0.0022951491796294,0.5493691167634688,0.0017848636529033,0.0012578936342252,0.2,0.016551425923059,0.0013987082071715,0.3846049966239027,0.3061224489795918,0.3181818181818272,0.6818181818181818,0.75,1.0,0.4
TRAIN_1832,0.0461189158507166,0.0007996470484056,0.0236330863208491,0.0009493391689743,0.040681331858822,0.0,0.0127864213165237,0.0241254515018471,0.5564483457123565,0.5816326530612245,0.5909090909090935,0.409090909090909,1.0,0.4444444444444445,0.4
TRAIN_0306,0.3976160068114091,0.000516309650341,0.7534548367714801,0.0034946605200774,0.0008908136482057,0.6000000000000001,0.0087339726853023,0.0019387353955339,0.3735313977042538,0.5714285714285714,0.5454545454545467,0.4545454545454545,0.0,0.0,0.4
TRAIN_1332,0.4218816517667092,0.0006373266874551,0.0887242138994592,0.000387559218099,0.0098133394598574,0.8,0.0181097182450051,0.0023912797709484,0.488858879135719,0.3571428571428571,0.1818181818181869,0.8181818181818182,0.25,0.2222222222222222,0.4
TRAIN_1920,0.1761033063715056,0.0005194797899309,0.4939564128475725,0.0051511347874986,0.0028059381620692,0.772,0.0209057692421018,0.0089952371521266,0.7718433490884536,0.4919829842931936,0.1818181818181869,0.8181818181818182,0.25,0.476429376144205,0.4
TRAIN_4238,0.8673194267063998,0.0011028888177692,0.0336471059483276,6.90688270177201e-05,0.0235259440288654,0.588,0.0076280772539609,0.0010776789439729,0.4524645509790682,0.7959183673469387,0.5,0.5,1.0,0.476429376144205,0.4
TRAIN_1484,0.4116645381013197,0.0007192264929281,0.4939564128475725,0.0022129895987051,0.0022602936410944,0.418,0.0168389086942223,0.0031157128103831,0.6216745442268736,0.4919829842931936,0.9545454545454533,0.0454545454545454,0.25,0.476429376144205,0.4
TRAIN_3534,0.2611040158932879,0.000983203144012,0.2661726416983777,0.0018781840993569,0.0033323425549199,0.044,0.0099824852679228,0.0038997585317221,0.4944632005401755,0.6632653061224489,0.5909090909090935,0.409090909090909,0.5,0.476429376144205,0.4
TRAIN_2386,0.7990634312473393,0.0003478085602215,0.7164029641498098,0.0016545881654951,0.0017675070004825,0.4,0.0094811521224767,0.0018223605549569,0.7048615800135043,1.0,0.5,0.5,0.0,0.2222222222222222,0.4
TRAIN_1604,0.6235277423016886,0.0004712986463737,0.7668736230723012,0.002269975740813,0.0013895039531518,0.0,0.0208121854607824,0.0019645673117268,0.5931127616475353,0.3775510204081632,0.3636363636363739,0.6363636363636364,1.0,0.2222222222222222,0.4
