ID,설립연도,투자단계,직원 수,고객수(백만명),총 투자금(억원),연매출(억원),SNS 팔로워 수(백만명),기업가치(백억원),성공확률,국가_CT001,국가_CT002,국가_CT003,국가_CT004,국가_CT005,국가_CT006,국가_CT007,국가_CT008,국가_CT009,국가_CT010,분야_AI,분야_Unknown,분야_게임,분야_기술,분야_물류,분야_에너지,분야_에듀테크,분야_이커머스,분야_푸드테크,분야_핀테크,분야_헬스케어,인수여부_No,인수여부_Yes,상장여부_No,상장여부_Yes,기업나이,직원당매출,고객당매출,투자수익비,SNS팔로워등급,가치대비매출,총투자금당직원수
TRAIN_2942,0.9545454545454533,0.0,0.11816543160424595,0.6428571428571428,0.09748829289059174,0.42471303173531394,0.2,0.4444444444444445,0.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.04545454545454544,0.006420408885563357,0.008842469376042867,0.008880216910618877,0.0,0.0011427171933256078,0.002220409224102506
TRAIN_2098,0.9545454545454533,0.0,0.6871620268375725,0.8265306122448979,0.8674613310628636,0.7461850101282916,0.4,0.22222222222222227,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.04545454545454544,0.0019506704948933245,0.012122399464940977,0.0017772126865337578,0.5,0.0003115009364993646,0.0014616938339320673
TRAIN_2196,0.4090909090909065,1.0,0.7716803524934909,0.6428571428571428,0.27728111253015464,0.5978392977717757,0.6000000000000001,0.4444444444444445,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.5909090909090909,0.0013918517640597232,0.012447875096449052,0.004440726417504433,0.5,0.0007230279913276831,0.005125082926470346
TRAIN_0169,0.5909090909090935,0.0,0.9461245744041658,0.13265306122448978,0.29885057471264365,0.6466576637407156,0.6160000000000001,0.47642937614420505,0.1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.40909090909090906,0.0012279135801517645,0.061620643353377316,0.00445818461716961,1.0,0.0006795701062970569,0.005831960687764435
TRAIN_2705,0.5909090909090935,0.75,0.5565792108952533,0.030612244897959183,0.07620263942103023,0.15698852126941254,0.746,0.47642937614420505,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.40909090909090906,0.0005074419420768273,0.05256012298268417,0.004191628610490913,1.0,0.0037457265785729743,0.013251567707244229
TRAIN_1376,0.6363636363636402,0.0,0.943721209693571,0.3571428571428571,0.7623102029232297,0.23389601620526668,0.4,0.7222222222222223,0.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0.36363636363636365,0.000445275175675308,0.008670292347793273,0.0006337741521920593,0.5,0.003144792037154997,0.002285496820983418
TRAIN_2421,0.5909090909090935,0.0,0.5651912677748848,0.49198298429319365,0.18759755924506882,0.8066171505739365,0.622,0.47642937614420505,0.1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0.40909090909090906,0.0025631750517668512,0.021847510780841947,0.008829262334358426,1.0,0.000483820118961416,0.005535057472789218
TRAIN_3875,0.0,0.5,0.1440016022431404,0.7653061224489796,0.6446714914147864,0.6525995948683321,0.284,0.47642937614420505,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9999999999999999,0.00810260966069604,0.011439729174711368,0.0020907843577135125,0.5,0.0006705847115340443,0.0004107268315654681
TRAIN_1665,0.18181818181818699,0.25,0.8151411976767474,0.7346938775510203,0.23967645806726268,0.6051991897366643,0.6880000000000001,0.47642937614420505,0.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.8181818181818182,0.0013338702599927307,0.011045216398841838,0.005196042207208035,1.0,0.0007471673744468511,0.006257757441751599
TRAIN_3301,0.45454545454545325,1.0,0.9070698978569998,0.6836734693877551,0.9999999999999999,0.5497636731937879,0.8,0.0,0.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5454545454545454,0.001088889900087954,0.010772223332569348,0.0011357501653625646,1.0,0.000252292290702146,0.0016742774408800595
TRAIN_2586,0.5454545454545467,0.75,0.7480472661726417,0.19387755102040813,0.5495955725840783,0.8682646860229574,0.10200000000000001,0.47642937614420505,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.4545454545454545,0.0020850995637156,0.05789679840783454,0.003261742835544245,0.0,0.00042761595555531527,0.0025117824680212695
TRAIN_3592,0.7272727272727337,0.25,0.7774884838774284,0.31632653061224486,0.4522491840499503,0.22066171505739363,1.0,0.7222222222222223,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.2727272727272727,0.0005101090283999537,0.009205259811247545,0.0010078673986128972,1.0,0.0033511483087295736,0.003171563058424874
TRAIN_2938,0.2727272727272805,1.0,0.07049869817744843,0.14285714285714282,0.40471122463459624,0.24314652261985142,0.2,0.0,0.1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.7272727272727273,0.006134740261634403,0.021657502469931752,0.001240579199273725,0.0,0.0009571455918597964,0.00032107430688957557
TRAIN_2276,0.9090909090909065,1.0,0.842779891848588,0.346938775510204,0.6460905349794238,0.7960162052667116,0.4,1.0,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.09090909090909091,0.0016968387752835253,0.030324403923255534,0.0025446035876265094,0.5,0.0009508446277790774,0.0024077783206018204
TRAIN_2663,0.7727272727272805,0.5,0.18886441017424396,0.47959183673469385,0.01121044416063573,0.06036461850101282,0.2,0.0,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.22727272727272727,0.0005779310782405785,0.0016794675274667721,0.0098066300678545,0.0,0.004738766595185901,0.02722812236792366
TRAIN_1304,0.18181818181818699,0.5,0.4257961145603846,0.9693877551020408,0.8122605363984674,0.4887238352464551,0.4,1.0,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.8181818181818182,0.002061279979836652,0.006777282480032772,0.0012429680274604574,0.5,0.001741376318261879,0.0009664044272446443
TRAIN_1166,0.9545454545454533,0.25,0.5133186461045464,0.49198298429319365,0.07662835249042146,0.5924375422012154,0.44000000000000006,0.0,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.04545454545454544,0.0020729098521335113,0.016047114351941894,0.015679178281524316,0.5,0.00021195180924821747,0.01215660241041423
TRAIN_1310,0.13636363636364024,0.0,0.5045063088323652,0.49198298429319365,0.5806726266496381,0.07663740715732613,0.664,0.4444444444444445,0.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.8636363636363636,0.0002740058308415971,0.002078252964688581,0.00027305094604204353,1.0,0.007665046969241618,0.0016029356132457775
TRAIN_3085,0.36363636363637397,0.25,0.5649909873823352,0.6428571428571428,0.40797502483326237,0.7486158001350438,0.2,0.22222222222222227,0.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.6363636363636364,0.002379782404777394,0.01558784037479032,0.0037853662293410393,0.0,0.00030948988634900177,0.002554115243625784
TRAIN_0848,0.8181818181818272,0.25,0.5555778089325055,0.3571428571428571,0.6578685965659146,0.10708980418636056,0.15400000000000003,0.47642937614420505,0.1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.1818181818181818,0.00034712219308825676,0.003975577878788028,0.0003364209006173841,0.0,0.005620623951922929,0.0015581864864179424
TRAIN_3182,1.0,1.0,0.8063288604045664,0.49198298429319365,0.8911593585923088,0.1616475354490209,0.05,1.0,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0,0.00036036869724478905,0.004380491017647335,0.0003744372939364693,0.0,0.005868426700998479,0.001669975083243966
TRAIN_3901,0.045454545454546746,1.0,0.43961546164630483,0.6122448979591836,0.5503050943663971,0.764550979068197,0.6000000000000001,0.0,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.9545454545454545,0.0031224161914963165,0.01670357425802464,0.00286852324537479,0.5,9.490946358963143e-05,0.0014736485253078753
TRAIN_0468,0.045454545454546746,0.5,0.828359703585019,0.7551020408163265,0.8681708528451824,0.6122889939230249,0.4,0.22222222222222227,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.9545454545454545,0.0013279604731210842,0.010876158187756122,0.0014570500996115387,0.5,0.0004469079368121174,0.0017611438149574368
TRAIN_1000,0.9545454545454533,0.25,0.7538553975565792,0.2551020408163265,0.855683269476373,0.28575286968264685,0.2,1.0,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.04545454545454544,0.0006812074122638175,0.014670696635941045,0.0006897346519973165,0.0,0.0031933035818703446,0.0016259146402131251
TRAIN_3174,0.5909090909090935,0.0,0.23713198477869019,0.7959183673469387,0.8527032779906343,0.12275489534098581,0.6000000000000001,1.0,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.40909090909090906,0.000931667959514299,0.002065504175426691,0.00029714242262326377,0.5,0.00781264504539931,0.0005114473537139226
TRAIN_4163,0.8181818181818272,0.25,0.4294011616262768,0.9285714285714285,0.6141620547750816,0.650776502363268,0.2,0.0,0.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.1818181818181818,0.002721143655729659,0.009420464113896765,0.0021883448870049626,0.0,0.0001653523223147406,0.001289636321605059
TRAIN_2448,0.36363636363637397,0.5,0.6354896855597837,0.01020408163265306,0.43791684404711223,0.7524645509790681,0.45599999999999996,0.47642937614420505,0.3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.6363636363636364,0.0021268995647009616,0.5019702900036735,0.0035455210372783907,0.5,0.0005407808905003573,0.0026768546297361966
TRAIN_1381,1.0,1.0,0.9825756058481875,0.9693877551020408,0.8270185894706967,0.8702903443619175,0.2,0.0,0.3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0,0.001591258379140185,0.012074772788409098,0.002174131098921776,0.0,4.593916377996577e-05,0.0021935062703526066
TRAIN_0214,0.863636363636374,0.25,0.20929301021430002,0.49198298429319365,0.28097062579821197,0.49979743416610395,0.6360000000000001,0.0,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.13636363636363638,0.004279694495878395,0.013538241747764444,0.0036645899082538356,1.0,0.0003082673208025975,0.0013731502667393407
TRAIN_0543,0.2727272727272805,1.0,0.24053675145203285,0.42857142857142855,0.535405136937704,0.024577987846049962,0.6000000000000001,0.22222222222222227,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.7272727272727273,0.0001875058648082239,0.0007677497220308214,9.556883016016288e-05,0.5,0.01793419151931083,0.0008281507564657624
TRAIN_2405,0.3181818181818272,0.75,0.5177248147406368,0.18367346938775508,0.689655172413793,0.4393652937204591,0.6000000000000001,1.0,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.6818181818181818,0.0015245800369111091,0.030858416557564158,0.001315980201305841,0.5,0.0019712385691774137,0.0013849158370784057
TRAIN_3517,0.5454545454545467,0.75,0.4652513518926497,0.693877551020408,0.2711792252022137,0.08298446995273463,0.8,0.4444444444444445,0.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.4545454545454545,0.00032168605998353274,0.001599418048223767,0.0006335073258934907,1.0,0.007061086443165556,0.0031599072226785566
TRAIN_2043,0.36363636363637397,1.0,0.3370719006609253,0.08163265306122448,0.8436213991769547,0.36205266711681294,0.4,0.22222222222222227,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.6363636363636364,0.0019287925312326472,0.05371755258819505,0.0008864991713224223,0.5,0.0009678615665173001,0.0007359712281539678
TRAIN_4085,0.3181818181818272,0.25,0.3356699379130783,0.8979591836734693,0.7923939264935433,0.0889264010803511,0.8,0.7222222222222223,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.6818181818181818,0.0004778297913994246,0.0013246716903029248,0.00023167906185121056,1.0,0.008723614081624597,0.0007804873006512195
TRAIN_2081,0.13636363636364024,0.5,0.6887642699779691,0.2346938775510204,0.518234709805591,0.14442943956785953,0.6000000000000001,0.4444444444444445,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.8636363636363636,0.0003771579517151415,0.008046580281756635,0.0005760860162684038,0.5,0.003943309069443226,0.002452387814499622
TRAIN_4054,0.36363636363637397,0.5,0.038453835369517325,0.5408163265306122,0.13083581665957145,0.5066171505739364,0.2,0.0,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.6363636363636364,0.023128037780741382,0.012505059118535576,0.007924847003274288,0.0,0.00029997787088453326,0.0005465950161762999
TRAIN_0554,1.0,0.0,0.12858001201682356,0.49198298429319365,0.9289059174116645,0.46461850101282914,0.27799999999999997,0.47642937614420505,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.0,0.006458116217815661,0.012585528462941956,0.0010332489689039422,0.5,0.0010660321448078512,0.0002531260158175826
TRAIN_1936,1.0,0.0,0.9667534548367714,0.49198298429319365,0.4603377323683837,0.4024307900067522,0.994,0.47642937614420505,0.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,0.0007478418318753128,0.010901365439292224,0.0018047479740997947,1.0,0.0012780146900079595,0.0038746650676282786
TRAIN_1210,0.45454545454545325,0.75,0.5667935109152814,0.38775510204081626,0.578544061302682,0.36070222822417286,0.4,1.0,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.5454545454545454,0.0011435343404778708,0.012335454049244897,0.001287716496916244,0.5,0.0024673004360085925,0.0018076579785492103
TRAIN_0693,0.5,0.5,0.041257760865211296,0.49198298429319365,0.8727117922520221,0.5908170155300472,0.592,0.7222222222222223,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.5,0.02517672065653527,0.01600322736761226,0.001398627427171992,0.5,0.0010614558631721835,8.47343046001156e-05
TRAIN_2062,0.5909090909090935,0.25,0.5697977168035249,0.5714285714285714,0.043706541790832984,0.3538149898717083,0.614,0.47642937614420505,0.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.40909090909090906,0.0011158076662877866,0.008272948093087937,0.01616768515359246,1.0,0.0014955133219393616,0.023277304888799352
TRAIN_0482,0.045454545454546746,0.25,0.8884438213498899,0.7857142857142856,0.25798212005108556,0.2891964888588791,0.4,0.4444444444444445,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.9545454545454545,0.0005848603424452649,0.00493628867944135,0.002310012390209167,0.5,0.0018208608535590536,0.006339125696961276
TRAIN_3606,0.681818181818187,0.5,0.14520328459843782,0.43877551020408156,0.9286221086987371,0.7395003376097231,1.0,0.7222222222222223,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.31818181818181823,0.009104957827870705,0.022405820593832438,0.0016453474707723344,1.0,0.0007863117333939843,0.0002862999776687226
TRAIN_2998,0.13636363636364024,0.75,0.7977168035249349,0.5612244897959183,0.7440045409394068,0.34550979068197163,0.4,0.4444444444444445,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.8636363636363636,0.000778267881784993,0.008223355244647063,0.0009592982451571122,0.5,0.0014746138019573589,0.0019790735569152583
TRAIN_2414,0.863636363636374,1.0,0.4810735029040657,0.7551020408163265,0.13466723428409252,0.10472653612424036,0.4,1.0,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0.13636363636363638,0.00039218968494791743,0.0018563067721618898,0.001600095746267955,0.5,0.009199945279190921,0.006542783750034405
TRAIN_2773,0.36363636363637397,0.25,0.40656919687562587,0.49198298429319365,0.40485312899106,0.13166779203241052,0.35000000000000003,0.47642937614420505,0.3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.6363636363636364,0.0005830433364911644,0.0035685818075490926,0.000672395041153285,0.5,0.004520620228406937,0.0018520279333376544
TRAIN_0518,0.9545454545454533,0.25,0.4939564128475725,0.49198298429319365,0.5165318575280261,0.7355165428764348,0.75,0.47642937614420505,0.3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.04545454545454544,0.0026739432194952733,0.019921969343379226,0.0029396104053474796,1.0,0.0005603291500008184,0.0017642133074450934
TRAIN_1805,0.8181818181818272,1.0,0.848387742839976,0.5408163265306122,0.6628352490421455,0.814044564483457,0.6000000000000001,1.0,0.3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.1818181818181818,0.001723798023578023,0.020092930959991342,0.0025366001361300447,0.5,0.0009229817214224578,0.0023626179184992268
TRAIN_4280,0.4090909090909065,1.0,0.18926497095934308,0.8673469387755102,0.7940967787711083,0.08811613774476704,0.2,0.7222222222222223,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.5909090909090909,0.0008390260736470913,0.0013589928325861294,0.00022907020487398328,0.0,0.008805911403528769,0.00043805661400958724
TRAIN_1764,0.7272727272727337,1.0,0.4916883637091929,0.7244897959183673,0.1856108982545764,0.6809588116137744,0.2,0.4444444444444445,0.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.2727272727272727,0.00248710917518181,0.012601303264998146,0.007533913965436295,0.0,0.0005972647070776611,0.0048670063141329776
TRAIN_0480,0.7272727272727337,1.0,0.3356699379130783,0.7551020408163265,0.07010075209308926,0.3525320729237002,0.4,0.4444444444444445,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.2727272727272727,0.0018859731233979342,0.006260038938615373,0.010186781955252508,0.5,0.0014391760792115474,0.008679707886815873
TRAIN_3664,0.6363636363636402,0.75,0.523733226517124,0.43877551020408156,0.49297573435504466,0.6278865631330182,0.122,0.47642937614420505,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.36363636363636365,0.0021532339776843975,0.01902488985729497,0.002629200373651582,0.0,0.0007090715792662542,0.0019599419259024855
TRAIN_2969,0.4090909090909065,0.0,0.40817144001602246,0.7448979591836734,0.5491698595146871,0.2923024983119514,0.2,0.22222222222222227,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.5909090909090909,0.0012867967544880673,0.005260094349512026,0.001099412051797216,0.0,0.0012715932081859291,0.0013709718667049779
TRAIN_3242,0.5454545454545467,1.0,0.9733627077909073,0.8265306122448979,0.21186320420036894,0.4171505739365294,0.40599999999999997,0.47642937614420505,0.3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.4545454545454545,0.0007699280288581666,0.006774310099836351,0.0040498807072619734,0.5,0.0012221400683850438,0.008445544044717208
TRAIN_4091,0.5,0.0,0.38373723212497496,0.4081632653061224,0.47566340286646797,0.22835921674544224,0.2,0.4444444444444445,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.5,0.0010697155901551372,0.007430611647206055,0.0009917073044402973,0.0,0.002386143541737179,0.0014880096966488753
TRAIN_1741,0.0,0.75,0.3759262968155418,0.49198298429319365,0.39222364126578685,0.8347738014854826,0.47400000000000003,1.0,0.3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.9999999999999999,0.003985323743369601,0.02261004713356935,0.004389680716660896,0.5,0.0008924306016918964,0.0017674797076093806
TRAIN_0398,0.7272727272727337,0.25,0.38533947526537154,0.030612244897959183,0.8684546615581098,0.9006076975016879,0.2,0.22222222222222227,0.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.2727272727272727,0.004194646585722479,0.3003375532406144,0.00214263188917685,0.0,0.00020528513015235838,0.0008175716402054969
TRAIN_0072,1.0,0.5,0.9515321450030042,0.49198298429319365,0.08840641407691216,0.8930452397029033,0.878,0.47642937614420505,0.3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0016861308485702946,0.024188149945089134,0.020536901219517328,1.0,0.0004072079789939537,0.019574427577576676
TRAIN_1400,0.5909090909090935,0.0,0.4113759262968156,0.836734693877551,0.5698878955583936,0.6490884537474678,0.2,0.0,0.3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.40909090909090906,0.0028327913350235053,0.010416933105626858,0.0023519127833723412,0.0,0.00016658315171648891,0.001331489848034209
TRAIN_0046,0.5909090909090935,0.0,0.26877628680152216,0.5816326530612245,0.8737051227472683,0.12943956785955435,0.6000000000000001,1.0,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.40909090909090906,0.000866768719839596,0.002973914661685443,0.0003057693109751081,0.5,0.007395851348026055,0.0005660154900806385
TRAIN_0623,0.45454545454545325,0.25,0.4939564128475725,0.49198298429319365,0.5684688519937562,0.5191087103308575,0.35600000000000004,0.47642937614420505,0.3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.5454545454545454,0.001887616470518533,0.014061228311025924,0.001885757000518548,0.5,0.0009219722541938119,0.0016030756282406132
TRAIN_0752,0.9545454545454533,0.0,0.9781694372120969,0.9591836734693877,0.8746984532425145,0.5234976367319378,0.8960000000000001,0.47642937614420505,0.3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.04545454545454544,0.0009614693080660906,0.007336689246570329,0.0012364057148465388,1.0,0.0009116719578189389,0.0020645984509958335
TRAIN_2744,0.9545454545454533,0.0,0.5862207089925896,0.14285714285714282,0.725131261529729,0.28203916272788654,0.6000000000000001,0.7222222222222223,0.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.04545454545454544,0.0008647353088406264,0.025113292289927945,0.0008034572523542467,0.5,0.00255701229458923,0.00149163358521956
TRAIN_2791,0.7272727272727337,0.5,0.3757260164229922,0.5918367346938775,0.900383141762452,0.8694800810263335,0.4,0.0,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.2727272727272727,0.00415312671846633,0.019640811565089334,0.001995267008256748,0.5,4.62691718437147e-05,0.0007687267323716435
TRAIN_1412,0.7272727272727337,0.5,0.09913879431203684,0.5408163265306122,0.3218390804597701,0.28973666441593515,0.8,0.0,0.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.2727272727272727,0.005216493966294449,0.007152051353379437,0.0018570913139492697,1.0,0.0007541924924964448,0.0005684948134897288
TRAIN_1208,0.2727272727272805,1.0,0.1448027238133387,0.3571428571428571,0.6568752660706684,0.4404456448345712,0.668,0.47642937614420505,0.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.7272727272727273,0.005441226961740111,0.01631732725763728,0.0013849926903050315,1.0,0.001141332618089487,0.0004052803784079646
TRAIN_0794,0.45454545454545325,0.25,0.6919687562587622,0.11224489795918367,0.6652476231020292,0.4305199189736664,0.572,0.47642937614420505,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.5454545454545454,0.0011178908482684477,0.04788790714531953,0.0013367632530847011,0.5,0.0011746964085514202,0.0019196646676769003
TRAIN_2559,0.5909090909090935,1.0,0.2153014219907871,0.346938775510204,0.4844614729672201,0.4482781904118838,0.4,1.0,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.40909090909090906,0.0037324148940249676,0.01708235215764512,0.0019103429602177462,0.5,0.0019259930820652923,0.000819289569687432
TRAIN_4289,0.18181818181818699,0.75,0.41097536551171643,0.4591836734693877,0.7359159926209734,0.7833220796758945,0.8,0.22222222222222227,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.8181818181818182,0.0034215325983121686,0.022700525990104966,0.0021988140803926985,1.0,0.0002821364429471621,0.001029707846636268
TRAIN_1223,0.7272727272727337,0.75,0.47706789505307434,0.7346938775510203,0.631048673194267,0.031060094530722483,0.8,1.0,0.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.2727272727272727,0.00011836266636409115,0.0005627032569227326,0.00010198641373142154,1.0,0.031178191770113002,0.0013946211183764514
TRAIN_2188,0.09090909090909349,0.75,0.28760264370118166,0.48979591836734687,0.8494394777919682,0.32072923700202566,0.4,0.22222222222222227,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.9090909090909091,0.002002157894168179,0.008726819522073966,0.0007798973148296341,0.5,0.0011318984588087493,0.0006232568976250609
TRAIN_2526,0.18181818181818699,1.0,0.6052473462847987,0.49198298429319365,0.22889172697601817,0.137812288993923,0.8640000000000001,0.47642937614420505,0.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8181818181818182,0.0004096962145775506,0.003734986623132291,0.0012424139512977387,1.0,0.0043065668978932315,0.0048647395172004585
TRAIN_0220,0.3181818181818272,0.75,0.43901462046865614,0.9183673469387754,0.7773520647083866,0.5333558406482106,0.4,1.0,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.6818181818181818,0.002181732725160444,0.007804410944482262,0.001417388729772219,0.5,0.0015700984164005525,0.0010413486213665872
TRAIN_1141,0.22727272727273373,0.0,0.5193270578810334,0.49198298429319365,0.8278700156094791,0.5639432815665091,0.010000000000000002,0.7222222222222223,0.3,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7727272727272727,0.001950468765624291,0.01527543487747915,0.0014072786124453807,0.0,0.001126645867774185,0.0011569565880975264
